txn_id,customer_id,amount,merchant_category,timestamp,location,is_international,customer_avg_txn,days_since_last_txn,card_type,customer_age,is_fraud
TXN_01914,CUST_0172,334.12,groceries,2024-10-16T01:23:00,Calgary,False,11968.19,5.0,Debit,18.0,0
TXN_04648,CUST_0047,413.25,Groceries,2024-01-27T21:33:00,,True,12683.33,460.0,,39.0,0
TXN_03487,CUST_0087,543.22,online,2024-04-28T11:20:00,Toronto,yes,16.49,19.0,debit,79.0,1
TXN_01297,CUST_0247,100.07,groceries,2024-07-29T07:19:00,Toronto,,163.02,2.0,Credit,35.0,0
TXN_04624,CUST_0041,330.06,travel,02/11/2024 15:24,Toronto,False,60.4,14.0,debit,83.0,0
TXN_01804,CUST_0029,125.11,atm,2024-08-09T07:47:00,Toronto,True,159.75,7.0,debit,43.0,0
TXN_00758,CUST_0224,141.01,travel,2024-08-06T12:25:00,Toronto,,185.13,9.0,credit,70.0,0
TXN_00250,CUST_0307,71.16,Retail,2024-11-28T12:08:00,Dubai,no,,327.0,Debit,,0
TXN_02461,CUST_0301,77.36,,2024-07-13T03:56:00,,False,0.13,22.0,credit,66.0,0
TXN_00545,CUST_0153,254.87,,31-May-2024 02:14 AM,,yes,,22.0,prepaid,53.0,0
TXN_03241,CUST_0429,169.42,Retail,03-Apr-2024 06:30 AM,Montreal,yes,69.98,225.0,,0.0,0
TXN_00738,CUST_0277,682.06,retail,09/03/2024 23:22,Toronto,No,227.64,26.0,debit,55.0,0
TXN_00310,CUST_0470,265.55,RETAIL,24-Feb-2024 05:50 AM,Montreal,No,207.17,19.0,credit,39.0,0
TXN_03853,CUST_0090,274.17,atm,2024-03-15T09:39:00,,,82.98,267.0,Debit,62.0,0
TXN_02941,CUST_0117,100.82,online,2024-07-04T15:07:00,Toronto,No,,8.0,Credit,67.0,0
TXN_01131,CUST_0151,453.13,restaurant,2024-08-31T06:19:00,Vancouver,False,235.67,11.0,,64.0,0
TXN_01449,CUST_0198,66.62,groceries,2024-11-17T06:45:00,Ottawa,False,148.19,,credit,53.0,0
TXN_04969,CUST_0144,38.52,travel,30-Jun-2024 03:51 PM,Calgary,No,294.76,21.0,Debit,26.0,0
TXN_00015,CUST_0373,,Online,30-Jun-2024 05:05 AM,Montreal,no,240.24,10.0,debit,23.0,0
TXN_03232,CUST_0101,99.56,Retail,2024-03-13T23:51:00,,No,185.37,24.0,Debit,74.0,0
TXN_02769,CUST_0285,251.65,atm,11/10/2024 18:25,,False,92.57,29.0,credit,46.0,0
TXN_03468,CUST_0214,170.96,atm,2024-05-24T21:30:00,Toronto,False,191.56,22.0,debit,43.0,0
TXN_00920,CUST_0402,165.9,travel,,New York,yes,175.85,17.0,prepaid,33.0,0
TXN_03029,CUST_0049,$232.20,Retail,2024-12-15T08:04:00,Vancouver,True,135.25,,Debit,46.0,0
TXN_01372,CUST_0459,164.51,Groceries,,Calgary,False,152.57,16.0,credit,83.0,0
TXN_03587,CUST_0288,623.86,restaurant,,Montreal,no,221.34,21.0,CREDIT,,0
TXN_02544,CUST_0390,69.19,gas_station,2024-03-19T12:06:00,Toronto,No,120.6,6.0,Credit,51.0,0
TXN_03598,CUST_0039,107.3,Retail,2024-11-03T19:42:00,Calgary,False,188.68,6.0,Credit,61.0,0
TXN_00038,CUST_0049,4.78,ATM,07/30/2024 02:18,Ottawa,0,145.51,14.0,,83.0,0
TXN_00363,CUST_0140,10.39,,03/10/2024 13:56,,,177.62,0.0,,24.0,0
TXN_04700,CUST_0315,,retail,,Montreal,True,82.31,16.0,Credit,54.0,0
TXN_00182,CUST_0393,198.0,groceries,2024-12-11T22:55:00,Toronto,No,129.46,18.0,credit,,0
TXN_03033,CUST_0068,282.61,resturant,2024-06-11T00:16:00,Toronto,False,,13.0,Credit,80.0,0
TXN_02983,CUST_0108,533.89,groceries,08/13/2024 05:53,Toronto,True,96.51,6.0,debit,40.0,0
TXN_01194,CUST_0113,221.16,Retail,2024-05-23T19:37:00,,No,200.01,26.0,debit,55.0,0
TXN_02852,CUST_0159,57.68,restaurant,2024-04-02T06:43:00,Toronto,no,46.17,9.0,Debit,80.0,0
TXN_03839,CUST_0410,29.34,restaurant,08/15/2024 20:58,Montreal,False,127.2,21.0,Credit,69.0,0
TXN_01121,CUST_0450,$79.20,GROCERIES,2024-07-11T12:05:00,Toronto,0,84.52,364.0,Credit,54.0,0
TXN_02235,CUST_0191,113.7,Retail,,Dubai,No,176.73,13.0,debit,24.0,0
TXN_02667,CUST_0381,47.99,ATM,30-Mar-2024 04:16 AM,,No,91.32,13.0,,41.0,0
TXN_03161,CUST_0446,192.39,travel,02-Jun-2024 05:21 PM,Vancouver,Yes,109.7,19.0,credit,82.0,0
TXN_03223,CUST_0466,$341.67,groceries,2024-04-26T09:29:00,New York,yes,93.61,18.0,,31.0,0
TXN_01182,CUST_0239,88.24,online,2024-04-16T15:33:00,Toronto,no,165.62,5.0,credit,65.0,0
TXN_04226,CUST_0128,$249.85,atm,2024-05-19T21:23:00,Montreal,,123.69,29.0,,84.0,0
TXN_04337,CUST_0425,54.97,groceries,,Toronto,0,130.2,26.0,,52.0,0
TXN_00614,CUST_0048,79.45,restaurant,2024-12-16T10:55:00,London UK,1,191.34,15.0,,72.0,0
TXN_04958,CUST_0083,397.57,retail,2024-05-23T01:58:00,,no,189.2,16.0,prepaid,30.0,0
TXN_01466,CUST_0038,$1094.65,RETAIL,11/01/2024 04:10,Toronto,False,162.78,1.0,debit,,0
TXN_00401,CUST_0163,70.18,gas_station,2024-01-17T15:25:00,Vancouver,,195.74,,CREDIT,30.0,0
TXN_03042,CUST_0146,113.61,travel,05-May-2024 09:37 AM,,False,119.52,416.0,prepaid,78.0,0
TXN_00934,CUST_0441,143.59,groceries,04/09/2024 03:35,Calgary,,240.74,11.0,Credit,,0
TXN_02419,CUST_0024,144.95,Groceries,2024-12-19T06:42:00,Vancouver,No,244.93,14.0,Debit,77.0,0
TXN_04179,CUST_0248,$49.97,online,24-Sep-2024 02:14 PM,Toronto,Yes,141.46,0.0,,64.0,0
TXN_04559,CUST_0266,135.72,retail,08/29/2024 08:55,London UK,False,188.2,26.0,,65.0,0
TXN_02641,CUST_0237,$154.97,travel,04/05/2024 12:29,Toronto,False,204.19,20.0,prepaid,,0
TXN_04096,CUST_0040,$77.31,Retail,10-May-2024 10:01 PM,Calgary,0,288.25,3.0,prepaid,84.0,0
TXN_00726,CUST_0115,$332.87,gas_station,,Vancouver,no,175.56,6.0,CREDIT,68.0,0
TXN_00826,CUST_0076,87.41,gas_station,12/18/2024 15:38,Vancouver,,119.96,17.0,debit,38.0,0
TXN_01521,CUST_0303,81.07,Retail,2024-05-11T10:18:00,Calgary,Yes,218.69,28.0,debit,52.0,0
TXN_04793,CUST_0147,158.67,Online,11/14/2024 00:28,Montreal,True,195.88,388.0,Credit,81.0,0
TXN_02930,CUST_0302,$760.84,travel,2024-04-04T01:15:00,,no,82.36,22.0,debit,45.0,0
TXN_00136,CUST_0136,,retail,2024-03-02T08:13:00,Montreal,,88.82,24.0,Credit,77.0,0
TXN_03590,CUST_0113,38.85,travel,2024-06-10T21:23:00,Montreal,0,153.94,24.0,Credit,31.0,0
TXN_00628,CUST_0247,148.91,online,2024-04-02T15:58:00,Toronto,1,216.43,23.0,debit,50.0,0
TXN_00334,CUST_0489,557.69,groceries,10/27/2024 14:33,Vancouver,False,111.29,24.0,,48.0,0
TXN_00390,CUST_0112,69.65,ATM,2024-01-13T16:11:00,,no,132.11,21.0,,37.0,0
TXN_04431,CUST_0467,103.33,gas_station,,,no,162.63,17.0,credit,23.0,0
TXN_04925,CUST_0389,199.07,online,,Vancouver,False,155.96,26.0,debit,66.0,0
TXN_03906,CUST_0084,4.42,online,10/18/2024 02:58,Toronto,no,108.91,28.0,credit,45.0,0
TXN_01817,CUST_0422,100.67,atm,2024-04-07T11:05:00,,True,224.44,21.0,prepaid,38.0,0
TXN_00400,CUST_0310,199.6,Online,,Vancouver,yes,236.22,3.0,,34.0,0
TXN_00710,CUST_0095,123.37,ATM,11/27/2024 18:16,Toronto,True,111.52,12.0,,28.0,0
TXN_01039,CUST_0173,684.25,online,2024-09-07T01:23:00,Montreal,1,103.91,23.0,,64.0,0
TXN_04068,CUST_0476,152.24,groceries,,Montreal,False,81.53,27.0,credit,21.0,0
TXN_03359,CUST_0101,372.6,online,2024-09-23T00:04:00,Toronto,,162.39,9.0,debit,53.0,0
TXN_00046,CUST_0190,224.25,online,2024-11-29T23:42:00,Toronto,no,157.87,5.0,credit,18.0,0
TXN_01561,CUST_0257,78.28,RETAIL,05/13/2024 15:11,Toronto,0,137.46,25.0,Credit,23.0,0
TXN_04848,CUST_0082,153.25,,,New York,False,154.46,146.0,debit,82.0,0
TXN_03642,CUST_0171,79.61,Groceries,2024-09-15T16:13:00,Toronto,,132.18,6.0,,28.0,0
TXN_03726,CUST_0230,$464.87,groceries,2024-07-21T08:29:00,Vancouver,False,127.94,10.0,Credit,32.0,0
TXN_04892,CUST_0277,249.34,groceries,2024-05-11T20:57:00,Vancouver,False,91.11,8.0,credit,48.0,0
TXN_01112,CUST_0401,131.64,online,2024-05-28T18:57:00,Vancouver,Yes,125.04,26.0,,31.0,0
TXN_02513,CUST_0305,161.22,Retail,22-Apr-2024 11:56 PM,,False,,26.0,Debit,83.0,0
TXN_03608,CUST_0392,-165.31,online,2024-08-27T21:00:00,Toronto,Yes,123.46,22.0,credit,45.0,0
TXN_01223,CUST_0493,468.58,online,01-Sep-2024 10:23 PM,Toronto,False,154.54,26.0,Credit,19.0,0
TXN_04906,CUST_0370,671.79,,2024-04-15T09:38:00,London UK,False,117.91,1.0,credit,39.0,0
TXN_03023,CUST_0121,13.08,Retail,2024-10-26T05:22:00,Montreal,0,151.62,5.0,CREDIT,71.0,0
TXN_02421,CUST_0378,312.05,ATM,06/29/2024 06:27,Toronto,False,161.11,139.0,Debit,81.0,0
TXN_01508,CUST_0282,565.93,GROCERIES,15-Sep-2024 08:33 PM,Toronto,True,118.0,25.0,Debit,45.0,0
TXN_01750,CUST_0002,27.78,atm,12/10/2024 08:06,,No,139.12,8.0,Credit,25.0,0
TXN_04886,CUST_0323,566.16,gas_station,04/13/2024 04:21,Vancouver,yes,95.31,18.0,debit,18.0,0
TXN_04137,CUST_0325,37.01,Retail,02/26/2024 15:20,,True,243.81,136.0,prepaid,78.0,0
TXN_01799,CUST_0235,119.04,online,,Toronto,True,227.86,6.0,debit,71.0,0
TXN_00338,CUST_0039,214.68,travel,29-Jun-2024 01:48 AM,Montreal,0,105.5,6.0,debit,56.0,0
TXN_00215,CUST_0045,372.7,ATM,17-Dec-2024 10:26 PM,Calgary,True,179.0,22.0,prepaid,54.0,0
TXN_03663,CUST_0186,0.05,,08/23/2024 08:52,Toronto,,223.33,15.0,debit,68.0,0
TXN_01341,CUST_0001,6.8,travel,2024-08-24T08:26:00,Toronto,True,145.25,,debit,,0
TXN_00011,CUST_0215,311.12,restaurant,2024-03-15T03:22:00,,False,131.05,16.0,credit,78.0,0
TXN_01520,CUST_0023,382.84,GROCERIES,28-Jun-2024 06:04 AM,,yes,132.74,29.0,Debit,83.0,0
TXN_03640,CUST_0461,54.25,restaurant,2024-10-24T09:24:00,Calgary,No,83.3,10.0,Credit,31.0,0
TXN_04743,CUST_0387,151.46,retail,03/20/2024 11:48,,,,13.0,Debit,27.0,0
TXN_03848,CUST_0074,$697.35,atm,2024-10-20T22:20:00,Vancouver,yes,144.78,5.0,credit,42.0,0
TXN_03004,CUST_0376,$42.07,online,03/23/2024 17:23,Montreal,False,158.76,7.0,Credit,56.0,0
TXN_02864,CUST_0482,$159.55,retail,29-Feb-2024 06:10 PM,Toronto,No,138.23,26.0,,69.0,0
TXN_03115,CUST_0196,845.86,ATM,07/22/2024 21:26,,1,101.45,134.0,,,0
TXN_04889,CUST_0298,19.38,Groceries,2024-09-27T18:12:00,Toronto,False,103.45,2.0,prepaid,84.0,0
TXN_02322,CUST_0164,356.33,RETAIL,02-Sep-2024 01:25 PM,Toronto,Yes,107.92,3.0,Debit,27.0,0
TXN_02571,CUST_0221,565.09,ATM,2024-10-07T20:23:00,Vancouver,False,167.24,26.0,Credit,41.0,0
TXN_02913,CUST_0117,583.76,gas_station,2024-06-24T20:08:00,Montreal,False,167.82,17.0,prepaid,54.0,0
TXN_00101,CUST_0484,329.09,,02-Jun-2024 10:48 PM,,No,199.58,22.0,Credit,27.0,0
TXN_03549,CUST_0370,53.33,travel,12/28/2024 23:35,Toronto,False,116.13,29.0,,27.0,0
TXN_01458,CUST_0111,573.01,groceries,10/30/2024 13:42,Calgary,yes,211.4,2.0,debit,61.0,0
TXN_00171,CUST_0101,$36.24,restaurant,,Montreal,True,16060.13,13.0,debit,66.0,0
TXN_00107,CUST_0462,244.07,travel,2024-04-10T08:36:00,Toronto,no,169.5,20.0,debit,68.0,0
TXN_04239,CUST_0117,,online,16-Dec-2024 03:50 PM,Vancouver,False,,11.0,,77.0,0
TXN_03569,CUST_0271,199.79,atm,,Toronto,Yes,101.34,14.0,credit,63.0,1
TXN_04121,CUST_0129,41.53,travel,01/01/2024 16:26,,yes,127.1,11.0,,22.0,0
TXN_04339,CUST_0127,486.39,retail,2024-03-13T09:58:00,,False,181.96,29.0,debit,,0
TXN_00024,CUST_0492,268.34,RETAIL,,Calgary,,134.28,27.0,Credit,40.0,0
TXN_03936,CUST_0313,316.78,,2024-07-13T13:18:00,Vancouver,No,89.97,8.0,credit,71.0,0
TXN_04396,CUST_0157,18.46,,12/13/2024 03:53,Vancouver,1,178.46,22.0,Credit,84.0,0
TXN_00938,CUST_0224,33.63,groceries,16-Dec-2024 11:59 AM,Toronto,False,110.34,21.0,Debit,68.0,0
TXN_00060,CUST_0329,757.15,restaurant,06-Nov-2024 12:01 PM,,1,183.54,12.0,debit,83.0,0
TXN_01240,CUST_0474,$908.43,atm,08/16/2024 18:11,,No,123.3,12.0,debit,29.0,0
TXN_04684,CUST_0344,82.75,,10/20/2024 12:16,Toronto,no,143.68,6.0,debit,65.0,1
TXN_01040,CUST_0205,163.8,online,2024-04-09T23:00:00,Montreal,Yes,101.68,27.0,,49.0,0
TXN_04229,CUST_0004,$67.89,Retail,2024-05-29T03:46:00,,No,88.27,20.0,credit,30.0,0
TXN_02760,CUST_0181,114.7,groceries,08/31/2024 12:07,,no,152.25,7.0,debit,63.0,0
TXN_02120,CUST_0218,479.13,RETAIL,2024-08-26T01:27:00,Montreal,No,70.67,24.0,debit,71.0,0
TXN_01524,CUST_0363,390.91,atm,31-Aug-2024 02:52 PM,Ottawa,False,129.85,18.0,Debit,68.0,0
TXN_03521,CUST_0038,$81.63,,10/03/2024 18:27,Vancouver,Yes,84.99,2.0,Debit,81.0,0
TXN_00153,CUST_0201,116.87,retail,01-Jun-2024 08:13 PM,,yes,160.33,14.0,credit,22.0,0
TXN_02248,CUST_0426,360.12,online,2024-11-15T11:09:00,Montreal,True,165.6,22.0,credit,83.0,0
TXN_00481,CUST_0256,96.3,Groceries,2024-03-04T05:24:00,Toronto,False,164.14,258.0,Debit,-5.0,0
TXN_04763,CUST_0447,139.46,retail,06/14/2024 04:41,Vancouver,Yes,143.0,18.0,credit,84.0,0
TXN_04349,CUST_0035,10.96,Retail,04/15/2024 23:12,Calgary,0,,202.0,debit,,0
TXN_03578,CUST_0334,$254.23,online,2024-09-21T13:29:00,Ottawa,No,191.1,1.0,Credit,79.0,0
TXN_04167,CUST_0213,154.15,ATM,06/29/2024 16:00,Montreal,0,21.8,11.0,,37.0,0
TXN_03562,CUST_0400,10.34,Retail,2024-05-28T19:06:00,Vancouver,True,212.35,,,48.0,0
TXN_03315,CUST_0160,94.26,restaurant,05/29/2024 06:22,Montreal,Yes,133.07,22.0,,59.0,0
TXN_01762,CUST_0020,58.18,resturant,2024-06-19T09:23:00,Calgary,no,119.45,17.0,debit,80.0,0
TXN_03538,CUST_0292,301.44,Groceries,20-Oct-2024 08:43 PM,Ottawa,0,166.46,4.0,,55.0,0
TXN_04852,CUST_0239,319.37,groceries,2024-01-12T14:22:00,Vancouver,False,145.06,2.0,credit,57.0,0
TXN_00750,CUST_0036,181.34,retail,2024-12-11T01:08:00,Montreal,False,171.65,24.0,credit,38.0,0
TXN_03619,CUST_0150,223.11,atm,2024-12-14T21:59:00,Vancouver,False,176.49,21.0,credit,35.0,0
TXN_01785,CUST_0209,$1.86,Online,2024-04-07T18:43:00,Montreal,Yes,220.46,1.0,credit,51.0,0
TXN_04314,CUST_0320,$246.33,,05/06/2024 00:03,Vancouver,No,208.95,26.0,credit,20.0,0
TXN_03383,CUST_0229,98.87,online,17-Feb-2024 11:29 PM,London UK,False,154.93,2.0,Debit,54.0,0
TXN_04180,CUST_0218,143.14,online,12/13/2024 23:20,Calgary,,82.85,16.0,debit,27.0,0
TXN_00405,CUST_0484,69.44,Online,09/17/2024 17:56,Montreal,False,131.23,13.0,debit,43.0,0
TXN_00757,CUST_0190,55.32,groceries,05-Jan-2024 11:50 PM,Calgary,False,179.65,9.0,Debit,72.0,0
TXN_02711,CUST_0001,146.57,gas_station,22-Sep-2024 05:08 AM,,no,203.08,6.0,debit,71.0,0
TXN_02670,CUST_0231,252.96,restaurant,,Vancouver,no,139.29,22.0,debit,57.0,0
TXN_04841,CUST_0499,$1025.07,groceries,,Toronto,no,130.55,162.0,,74.0,0
TXN_00097,CUST_0044,250.65,resturant,2024-08-26T06:00:00,Vancouver,,177.56,22.0,debit,81.0,0
TXN_01333,CUST_0324,10.98,travel,08/08/2024 01:52,Ottawa,,158.86,9.0,Credit,61.0,0
TXN_04796,CUST_0117,-137.14,Retail,2024-05-08T01:22:00,Toronto,False,119.11,17.0,,81.0,0
TXN_02791,CUST_0008,$224.99,groceries,2024-04-25T07:42:00,Montreal,False,143.13,14.0,Credit,33.0,0
TXN_02854,CUST_0459,237.27,,02/08/2024 07:00,Calgary,False,188.44,24.0,Debit,77.0,0
TXN_00186,CUST_0042,125.59,Retail,12/03/2024 02:22,,,211.87,6.0,credit,56.0,0
TXN_04082,CUST_0042,454.86,,,Ottawa,no,129.34,6.0,debit,63.0,0
TXN_02723,CUST_0165,78.07,Retail,06-Jan-2024 02:22 PM,Toronto,False,125.28,2.0,Credit,49.0,0
TXN_03583,CUST_0414,20.38,Groceries,10/11/2024 18:01,,,122.22,22.0,credit,,0
TXN_02058,CUST_0340,476.96,atm,,New York,False,191.63,111.0,CREDIT,53.0,0
TXN_01319,CUST_0062,440.89,restaurant,2024-09-08T01:29:00,Vancouver,no,169.47,28.0,Credit,58.0,0
TXN_04241,CUST_0302,241.24,Retail,,New York,False,129.52,14.0,Debit,38.0,0
TXN_00148,CUST_0490,44.7,,2024-11-11T00:35:00,Calgary,False,91.82,16.0,,46.0,0
TXN_00028,CUST_0192,$95.32,Online,2024-11-25T21:23:00,Vancouver,yes,71.69,25.0,Debit,83.0,0
TXN_04182,CUST_0417,191.34,travel,08/05/2024 14:36,Toronto,No,75.64,,credit,41.0,0
TXN_04088,CUST_0263,426.62,atm,2024-11-12T12:53:00,Montreal,0,156.78,6.0,Debit,40.0,0
TXN_03363,CUST_0221,131.87,,2024-08-14T12:11:00,Toronto,False,230.13,11.0,Debit,83.0,0
TXN_00692,CUST_0380,271.25,,2024-02-18T08:14:00,,True,57.14,6.0,credit,75.0,0
TXN_02866,CUST_0397,389.56,ATM,2024-11-05T16:34:00,Vancouver,False,125.64,5.0,,,0
TXN_03776,CUST_0415,380.4,restaurant,03/16/2024 17:44,New York,False,240.26,3.0,credit,84.0,0
TXN_01386,CUST_0373,208.38,,2024-07-02T03:21:00,,False,153.37,22.0,credit,26.0,0
TXN_01845,CUST_0469,9.75,travel,08/25/2024 23:13,Calgary,1,112.01,7.0,credit,42.0,0
TXN_04902,CUST_0222,26.64,resturant,2024-06-14T19:25:00,Montreal,True,66.27,28.0,Debit,41.0,0
TXN_00129,CUST_0065,62.23,atm,,Toronto,0,127.73,16.0,debit,57.0,0
TXN_01599,CUST_0475,31.06,gas_station,07/30/2024 00:05,Toronto,False,107.17,8.0,Debit,79.0,0
TXN_03629,CUST_0213,62.79,groceries,,Ottawa,0,130.51,28.0,Credit,26.0,0
TXN_04661,CUST_0126,$114.59,atm,2024-10-14T20:47:00,,True,164.21,1.0,,40.0,0
TXN_00701,CUST_0065,680.48,,2024-06-02T17:25:00,Montreal,False,151.6,10.0,Debit,75.0,0
TXN_04060,CUST_0403,175.98,travel,2024-02-04T03:01:00,Toronto,No,103.22,4.0,prepaid,75.0,0
TXN_03028,CUST_0208,73.88,restaurant,2024-01-02T07:53:00,Montreal,False,140.82,11.0,CREDIT,26.0,0
TXN_02969,CUST_0106,173.6,gas_station,2024-07-20T00:10:00,,False,13186.26,10.0,,63.0,0
TXN_04400,CUST_0455,153.05,groceries,,Toronto,False,102.81,26.0,prepaid,83.0,0
TXN_01708,CUST_0249,68.2,groceries,12/23/2024 09:32,Toronto,False,152.73,24.0,Credit,24.0,0
TXN_02953,CUST_0275,175.13,,15-Jun-2024 09:06 AM,,1,90.64,8.0,Credit,,0
TXN_00454,CUST_0172,352.56,resturant,09/19/2024 12:33,,Yes,119.22,24.0,debit,24.0,0
TXN_02868,CUST_0279,$493.61,RETAIL,12/13/2024 11:46,Montreal,,127.04,6.0,debit,37.0,1
TXN_02040,CUST_0302,,ATM,24-Jun-2024 03:58 AM,,False,141.91,6.0,credit,56.0,0
TXN_01772,CUST_0355,$1290.22,,06-Feb-2024 03:31 PM,Toronto,Yes,140.56,8.0,credit,28.0,0
TXN_02315,CUST_0210,283.65,atm,30-Sep-2024 09:43 AM,,False,181.14,13.0,debit,40.0,0
TXN_00609,CUST_0239,$483.43,atm,05/08/2024 02:55,Montreal,no,70.43,4.0,credit,41.0,0
TXN_00167,CUST_0475,188.6,atm,11/04/2024 16:03,Calgary,True,168.75,8.0,credit,18.0,0
TXN_00730,CUST_0314,104.06,Retail,,Calgary,Yes,139.25,19.0,CREDIT,68.0,0
TXN_04292,CUST_0468,209.77,atm,2024-02-05T08:19:00,Montreal,no,168.82,29.0,Credit,28.0,0
TXN_03358,CUST_0273,150.78,Retail,2024-06-02T21:53:00,,False,143.27,8.0,Debit,66.0,0
TXN_03896,CUST_0106,115.55,online,2024-01-02T10:24:00,London UK,,168.01,25.0,prepaid,66.0,0
TXN_02074,CUST_0432,,Retail,2024-10-08T05:16:00,,False,207.96,16.0,Debit,43.0,0
TXN_04111,CUST_0366,16.73,online,,Toronto,False,97.36,8.0,,72.0,1
TXN_03700,CUST_0462,16.63,groceries,12-Jun-2024 11:45 PM,London UK,False,163.97,17.0,Debit,75.0,0
TXN_01622,CUST_0154,35.92,groceries,2024-11-24T14:17:00,,,123.64,8.0,Debit,84.0,0
TXN_00587,CUST_0158,479.82,atm,07/15/2024 13:35,Toronto,0,71.78,28.0,CREDIT,70.0,0
TXN_01401,CUST_0328,60.9,atm,,Calgary,,192.74,12.0,,38.0,0
TXN_03045,CUST_0458,$14.43,retail,08-Apr-2024 09:08 PM,London UK,True,52.61,14.0,Debit,42.0,0
TXN_03224,CUST_0311,108.89,Retail,07-Jan-2024 01:19 AM,Montreal,False,132.66,5.0,CREDIT,77.0,0
TXN_01700,CUST_0247,124.85,retail,11/17/2024 18:21,Montreal,True,58.43,19.0,CREDIT,77.0,0
TXN_03088,CUST_0459,215.52,retail,,Toronto,True,243.19,12.0,prepaid,20.0,0
TXN_04434,CUST_0449,-326.23,travel,21-Mar-2024 09:55 PM,Toronto,1,93.09,4.0,debit,31.0,0
TXN_02981,CUST_0263,86.38,RETAIL,2024-05-07T06:25:00,,False,121.06,5.0,Credit,64.0,0
TXN_00040,CUST_0059,51.82,resturant,03/12/2024 04:48,New York,yes,122.8,0.0,,21.0,0
TXN_01379,CUST_0305,136.9,,2024-05-08T15:26:00,Montreal,no,214.53,22.0,Credit,999.0,0
TXN_02089,CUST_0485,114.32,retail,22-May-2024 02:30 AM,,no,193.45,10.0,CREDIT,46.0,0
TXN_03924,CUST_0148,250.31,gas_station,04-Apr-2024 08:56 PM,Toronto,,149.31,235.0,CREDIT,77.0,0
TXN_02175,CUST_0040,16.85,online,15-Mar-2024 09:03 PM,Toronto,No,72.79,11.0,,34.0,0
TXN_03217,CUST_0323,177.31,retail,10-Jul-2024 06:56 PM,,1,109.28,27.0,Debit,54.0,0
TXN_02885,CUST_0316,422.7,retail,2024-05-20T08:16:00,Montreal,yes,159.43,11.0,credit,84.0,0
TXN_00074,CUST_0367,7.34,online,17-Feb-2024 08:21 PM,Toronto,no,210.4,28.0,,27.0,0
TXN_03986,CUST_0005,-87.53,,,Toronto,0,54.37,6.0,prepaid,45.0,0
TXN_03967,CUST_0061,266.16,,2024-01-13T10:11:00,Calgary,False,162.24,17.0,Debit,82.0,0
TXN_02657,CUST_0334,$164.32,retail,25-Jun-2024 02:54 AM,,True,159.39,23.0,Debit,82.0,0
TXN_03180,CUST_0118,42.14,,2024-11-15T21:01:00,Calgary,,198.88,11.0,Credit,76.0,0
TXN_02076,CUST_0437,7.14,retail,2024-09-09T21:53:00,Ottawa,no,140.88,12.0,credit,70.0,0
TXN_00441,CUST_0284,$82.89,,12/06/2024 02:56,Toronto,No,219.21,14.0,credit,53.0,0
TXN_04118,CUST_0302,28.22,restaurant,,Vancouver,False,153.36,,Credit,,0
TXN_02051,CUST_0236,178.61,RETAIL,09/13/2024 08:46,,False,,28.0,Debit,,0
TXN_02541,CUST_0084,99.11,gas_station,2024-05-17T17:48:00,New York,yes,,7.0,prepaid,57.0,0
TXN_03306,CUST_0141,202.61,retail,08/27/2024 08:32,Toronto,yes,112.71,21.0,,68.0,0
TXN_01301,CUST_0040,199.17,restaurant,13-Feb-2024 05:16 PM,Toronto,0,146.4,14.0,CREDIT,27.0,0
TXN_01781,CUST_0494,-71.52,,2024-06-10T15:36:00,Vancouver,True,196.03,17.0,Credit,71.0,0
TXN_04863,CUST_0337,78.51,restaurant,2024-09-21T05:57:00,Calgary,False,57.21,0.0,CREDIT,39.0,0
TXN_03430,CUST_0252,492.59,RETAIL,2024-03-05T01:56:00,Vancouver,False,142.99,7.0,,39.0,0
TXN_01304,CUST_0408,504.82,Groceries,2024-01-12T19:16:00,London UK,no,130.1,2.0,CREDIT,24.0,0
TXN_00236,CUST_0446,102.8,Online,,Calgary,,170.03,19.0,CREDIT,51.0,0
TXN_02599,CUST_0391,366.61,RETAIL,2024-05-19T03:41:00,Vancouver,,77.74,13.0,debit,51.0,0
TXN_00520,CUST_0408,1158.48,online,11/09/2024 06:27,,0,125.76,17.0,credit,36.0,0
TXN_02573,CUST_0309,52.38,online,04-Jul-2024 03:36 AM,Calgary,no,167.45,13.0,,22.0,0
TXN_03280,CUST_0310,$125.42,retail,2024-04-23T08:28:00,,False,144.99,26.0,credit,70.0,0
TXN_03186,CUST_0321,88.41,restaurant,2024-02-14T07:22:00,Toronto,No,207.92,18.0,,50.0,0
TXN_03953,CUST_0396,54.56,atm,2024-04-22T18:27:00,Toronto,False,128.17,28.0,credit,60.0,0
TXN_02768,CUST_0306,23.82,retail,08-Aug-2024 10:03 PM,Vancouver,False,198.28,23.0,Credit,-5.0,0
TXN_00735,CUST_0376,315.99,online,2024-02-16T01:50:00,Toronto,0,63.66,13.0,debit,47.0,0
TXN_04751,CUST_0341,$60.34,online,2024-01-28T00:22:00,Montreal,,124.94,12.0,credit,62.0,0
TXN_04979,CUST_0290,379.9,GROCERIES,23-Dec-2024 11:02 PM,New York,No,129.83,26.0,credit,47.0,0
TXN_02106,CUST_0059,414.77,Groceries,09/22/2024 07:22,Toronto,True,215.81,4.0,debit,25.0,0
TXN_02679,CUST_0028,54.12,groceries,2024-09-12T08:13:00,Calgary,0,161.16,22.0,,52.0,0
